DateTime_UTC	DateTime_TZ	Vertical_Acceleration	Vertical_Displacement
2024-08-20 03:00:00+00:00	2024-08-20 00:00:00-03:00	6.407850E+02	-1.302480E+02
2024-08-20 04:00:00+00:00	2024-08-20 01:00:00-03:00	2.065430E+02	-4.399230E+01
2024-08-20 05:00:00+00:00	2024-08-20 02:00:00-03:00	-2.793000E+02	5.336640E+01
2024-08-20 06:00:00+00:00	2024-08-20 03:00:00-03:00	-7.185130E+02	1.419190E+02
2024-08-20 07:00:00+00:00	2024-08-20 04:00:00-03:00	-1.019050E+03	2.027750E+02
2024-08-20 08:00:00+00:00	2024-08-20 05:00:00-03:00	-1.116790E+03	2.226420E+02
2024-08-20 09:00:00+00:00	2024-08-20 06:00:00-03:00	-9.906590E+02	1.970710E+02
2024-08-20 10:00:00+00:00	2024-08-20 07:00:00-03:00	-6.675770E+02	1.315860E+02
2024-08-20 11:00:00+00:00	2024-08-20 08:00:00-03:00	-2.163940E+02	4.040280E+01
2024-08-20 12:00:00+00:00	2024-08-20 09:00:00-03:00	2.679450E+02	-5.694610E+01
2024-08-20 13:00:00+00:00	2024-08-20 10:00:00-03:00	6.863380E+02	-1.402640E+02
2024-08-20 14:00:00+00:00	2024-08-20 11:00:00-03:00	9.585930E+02	-1.934850E+02
2024-08-20 15:00:00+00:00	2024-08-20 12:00:00-03:00	1.042170E+03	-2.084280E+02
2024-08-20 16:00:00+00:00	2024-08-20 13:00:00-03:00	9.418900E+02	-1.865680E+02
2024-08-20 17:00:00+00:00	2024-08-20 14:00:00-03:00	7.078690E+02	-1.383760E+02
2024-08-20 18:00:00+00:00	2024-08-20 15:00:00-03:00	4.217880E+02	-8.038710E+01
2024-08-20 19:00:00+00:00	2024-08-20 16:00:00-03:00	1.747570E+02	-3.072730E+01
2024-08-20 20:00:00+00:00	2024-08-20 17:00:00-03:00	4.251610E+01	-4.279850E+00
2024-08-20 21:00:00+00:00	2024-08-20 18:00:00-03:00	6.471640E+01	-8.738770E+00
2024-08-20 22:00:00+00:00	2024-08-20 19:00:00-03:00	2.341030E+02	-4.260200E+01
2024-08-20 23:00:00+00:00	2024-08-20 20:00:00-03:00	4.987060E+02	-9.563510E+01
2024-08-21 00:00:00+00:00	2024-08-20 21:00:00-03:00	7.764690E+02	-1.516800E+02
2024-08-21 01:00:00+00:00	2024-08-20 22:00:00-03:00	9.781780E+02	-1.930560E+02
2024-08-21 02:00:00+00:00	2024-08-20 23:00:00-03:00	1.032280E+03	-2.053770E+02
2024-08-21 03:00:00+00:00	2024-08-21 00:00:00-03:00	9.047650E+02	-1.815150E+02
2024-08-21 04:00:00+00:00	2024-08-21 01:00:00-03:00	6.088130E+02	-1.236620E+02
2024-08-21 05:00:00+00:00	2024-08-21 02:00:00-03:00	2.019520E+02	-4.296830E+01
2024-08-21 06:00:00+00:00	2024-08-21 03:00:00-03:00	-2.282380E+02	4.312920E+01
2024-08-21 07:00:00+00:00	2024-08-21 04:00:00-03:00	-5.858170E+02	1.152000E+02
2024-08-21 08:00:00+00:00	2024-08-21 05:00:00-03:00	-7.899280E+02	1.566260E+02
2024-08-21 09:00:00+00:00	2024-08-21 06:00:00-03:00	-7.941980E+02	1.577090E+02
2024-08-21 10:00:00+00:00	2024-08-21 07:00:00-03:00	-5.976200E+02	1.180750E+02
2024-08-21 11:00:00+00:00	2024-08-21 08:00:00-03:00	-2.446070E+02	4.678630E+01
2024-08-21 12:00:00+00:00	2024-08-21 09:00:00-03:00	1.855520E+02	-3.985880E+01
2024-08-21 13:00:00+00:00	2024-08-21 10:00:00-03:00	5.972930E+02	-1.222730E+02
2024-08-21 14:00:00+00:00	2024-08-21 11:00:00-03:00	9.012000E+02	-1.823200E+02
2024-08-21 15:00:00+00:00	2024-08-21 12:00:00-03:00	1.035110E+03	-2.076790E+02
2024-08-21 16:00:00+00:00	2024-08-21 13:00:00-03:00	9.788940E+02	-1.947500E+02
2024-08-21 17:00:00+00:00	2024-08-21 14:00:00-03:00	7.592060E+02	-1.493900E+02
2024-08-21 18:00:00+00:00	2024-08-21 15:00:00-03:00	4.425590E+02	-8.526980E+01
2024-08-21 19:00:00+00:00	2024-08-21 16:00:00-03:00	1.181600E+02	-2.027630E+01
2024-08-21 20:00:00+00:00	2024-08-21 17:00:00-03:00	-1.254150E+02	2.813690E+01
2024-08-21 21:00:00+00:00	2024-08-21 18:00:00-03:00	-2.235980E+02	4.744710E+01
2024-08-21 22:00:00+00:00	2024-08-21 19:00:00-03:00	-1.528960E+02	3.324110E+01
2024-08-21 23:00:00+00:00	2024-08-21 20:00:00-03:00	6.315550E+01	-9.755570E+00
2024-08-22 00:00:00+00:00	2024-08-21 21:00:00-03:00	3.609150E+02	-6.906060E+01
2024-08-22 01:00:00+00:00	2024-08-21 22:00:00-03:00	6.544600E+02	-1.278460E+02
2024-08-22 02:00:00+00:00	2024-08-21 23:00:00-03:00	8.593010E+02	-1.694610E+02
2024-08-22 03:00:00+00:00	2024-08-22 00:00:00-03:00	9.153050E+02	-1.818590E+02
2024-08-22 04:00:00+00:00	2024-08-22 01:00:00-03:00	8.026120E+02	-1.607670E+02
2024-08-22 05:00:00+00:00	2024-08-22 02:00:00-03:00	5.464220E+02	-1.107850E+02
2024-08-22 06:00:00+00:00	2024-08-22 03:00:00-03:00	2.097980E+02	-4.416920E+01
2024-08-22 07:00:00+00:00	2024-08-22 04:00:00-03:00	-1.231710E+02	2.236120E+01
2024-08-22 08:00:00+00:00	2024-08-22 05:00:00-03:00	-3.690640E+02	7.191840E+01
2024-08-22 09:00:00+00:00	2024-08-22 06:00:00-03:00	-4.660310E+02	9.174930E+01
2024-08-22 10:00:00+00:00	2024-08-22 07:00:00-03:00	-3.887890E+02	7.645400E+01
2024-08-22 11:00:00+00:00	2024-08-22 08:00:00-03:00	-1.543870E+02	2.933820E+01
2024-08-22 12:00:00+00:00	2024-08-22 09:00:00-03:00	1.822200E+02	-3.840950E+01
2024-08-22 13:00:00+00:00	2024-08-22 10:00:00-03:00	5.414600E+02	-1.104840E+02
2024-08-22 14:00:00+00:00	2024-08-22 11:00:00-03:00	8.380710E+02	-1.694790E+02
2024-08-22 15:00:00+00:00	2024-08-22 12:00:00-03:00	1.001360E+03	-2.011550E+02
2024-08-22 16:00:00+00:00	2024-08-22 13:00:00-03:00	9.921670E+02	-1.979170E+02
2024-08-22 17:00:00+00:00	2024-08-22 14:00:00-03:00	8.125480E+02	-1.606530E+02
2024-08-22 18:00:00+00:00	2024-08-22 15:00:00-03:00	5.056280E+02	-9.846050E+01
2024-08-22 19:00:00+00:00	2024-08-22 16:00:00-03:00	1.452940E+02	-2.634870E+01
2024-08-22 20:00:00+00:00	2024-08-22 17:00:00-03:00	-1.820560E+02	3.853290E+01
2024-08-22 21:00:00+00:00	2024-08-22 18:00:00-03:00	-3.992860E+02	8.117050E+01
2024-08-22 22:00:00+00:00	2024-08-22 19:00:00-03:00	-4.581210E+02	9.238460E+01
2024-08-22 23:00:00+00:00	2024-08-22 20:00:00-03:00	-3.512370E+02	7.099850E+01
2024-08-23 00:00:00+00:00	2024-08-22 21:00:00-03:00	-1.134220E+02	2.392900E+01
2024-08-23 01:00:00+00:00	2024-08-22 22:00:00-03:00	1.885460E+02	-3.580330E+01
2024-08-23 02:00:00+00:00	2024-08-22 23:00:00-03:00	4.744330E+02	-9.259330E+01
2024-08-23 03:00:00+00:00	2024-08-23 00:00:00-03:00	6.722330E+02	-1.323530E+02
2024-08-23 04:00:00+00:00	2024-08-23 01:00:00-03:00	7.369530E+02	-1.461090E+02
2024-08-23 05:00:00+00:00	2024-08-23 02:00:00-03:00	6.614610E+02	-1.321680E+02
2024-08-23 06:00:00+00:00	2024-08-23 03:00:00-03:00	4.767930E+02	-9.632370E+01
2024-08-23 07:00:00+00:00	2024-08-23 04:00:00-03:00	2.423530E+02	-5.011140E+01
2024-08-23 08:00:00+00:00	2024-08-23 05:00:00-03:00	2.912300E+01	-7.614490E+00
2024-08-23 09:00:00+00:00	2024-08-23 06:00:00-03:00	-9.936320E+01	1.830880E+01
2024-08-23 10:00:00+00:00	2024-08-23 07:00:00-03:00	-1.033130E+02	1.940030E+01
2024-08-23 11:00:00+00:00	2024-08-23 08:00:00-03:00	2.362320E+01	-5.864150E+00
2024-08-23 12:00:00+00:00	2024-08-23 09:00:00-03:00	2.531990E+02	-5.188480E+01
2024-08-23 13:00:00+00:00	2024-08-23 10:00:00-03:00	5.297860E+02	-1.073500E+02
2024-08-23 14:00:00+00:00	2024-08-23 11:00:00-03:00	7.839320E+02	-1.580670E+02
2024-08-23 15:00:00+00:00	2024-08-23 12:00:00-03:00	9.490270E+02	-1.904970E+02
2024-08-23 16:00:00+00:00	2024-08-23 13:00:00-03:00	9.773050E+02	-1.951240E+02
2024-08-23 17:00:00+00:00	2024-08-23 14:00:00-03:00	8.516270E+02	-1.688370E+02
2024-08-23 18:00:00+00:00	2024-08-23 15:00:00-03:00	5.902640E+02	-1.157520E+02
2024-08-23 19:00:00+00:00	2024-08-23 16:00:00-03:00	2.433680E+02	-4.626660E+01
2024-08-23 20:00:00+00:00	2024-08-23 17:00:00-03:00	-1.183670E+02	2.540640E+01
2024-08-23 21:00:00+00:00	2024-08-23 18:00:00-03:00	-4.203680E+02	8.463370E+01
2024-08-23 22:00:00+00:00	2024-08-23 19:00:00-03:00	-6.021160E+02	1.198240E+02
2024-08-23 23:00:00+00:00	2024-08-23 20:00:00-03:00	-6.317130E+02	1.250990E+02
2024-08-24 00:00:00+00:00	2024-08-23 21:00:00-03:00	-5.131110E+02	1.015010E+02
2024-08-24 01:00:00+00:00	2024-08-23 22:00:00-03:00	-2.839840E+02	5.645800E+01
2024-08-24 02:00:00+00:00	2024-08-23 23:00:00-03:00	-4.843810E+00	1.669400E+00
2024-08-24 03:00:00+00:00	2024-08-24 00:00:00-03:00	2.574910E+02	-4.999250E+01
2024-08-24 04:00:00+00:00	2024-08-24 01:00:00-03:00	4.473660E+02	-8.774610E+01
2024-08-24 05:00:00+00:00	2024-08-24 02:00:00-03:00	5.338920E+02	-1.054720E+02
2024-08-24 06:00:00+00:00	2024-08-24 03:00:00-03:00	5.171300E+02	-1.029530E+02
2024-08-24 07:00:00+00:00	2024-08-24 04:00:00-03:00	4.256140E+02	-8.552250E+01
2024-08-24 08:00:00+00:00	2024-08-24 05:00:00-03:00	3.064450E+02	-6.227880E+01
2024-08-24 09:00:00+00:00	2024-08-24 06:00:00-03:00	2.110990E+02	-4.339140E+01
2024-08-24 10:00:00+00:00	2024-08-24 07:00:00-03:00	1.810020E+02	-3.724270E+01
2024-08-24 11:00:00+00:00	2024-08-24 08:00:00-03:00	2.365820E+02	-4.813600E+01
2024-08-24 12:00:00+00:00	2024-08-24 09:00:00-03:00	3.722640E+02	-7.513450E+01
2024-08-24 13:00:00+00:00	2024-08-24 10:00:00-03:00	5.581720E+02	-1.122820E+02
2024-08-24 14:00:00+00:00	2024-08-24 11:00:00-03:00	7.476820E+02	-1.501030E+02
2024-08-24 15:00:00+00:00	2024-08-24 12:00:00-03:00	8.887810E+02	-1.779920E+02
2024-08-24 16:00:00+00:00	2024-08-24 13:00:00-03:00	9.365640E+02	-1.868710E+02
2024-08-24 17:00:00+00:00	2024-08-24 14:00:00-03:00	8.641670E+02	-1.714980E+02
2024-08-24 18:00:00+00:00	2024-08-24 15:00:00-03:00	6.697930E+02	-1.318510E+02
2024-08-24 19:00:00+00:00	2024-08-24 16:00:00-03:00	3.782090E+02	-7.328280E+01
2024-08-24 20:00:00+00:00	2024-08-24 17:00:00-03:00	3.620660E+01	-5.398010E+00
2024-08-24 21:00:00+00:00	2024-08-24 18:00:00-03:00	-2.972120E+02	6.006280E+01
2024-08-24 22:00:00+00:00	2024-08-24 19:00:00-03:00	-5.638290E+02	1.118350E+02
2024-08-24 23:00:00+00:00	2024-08-24 20:00:00-03:00	-7.192860E+02	1.415940E+02
2024-08-25 00:00:00+00:00	2024-08-24 21:00:00-03:00	-7.429090E+02	1.456860E+02
2024-08-25 01:00:00+00:00	2024-08-24 22:00:00-03:00	-6.416600E+02	1.257030E+02
2024-08-25 02:00:00+00:00	2024-08-24 23:00:00-03:00	-4.471180E+02	8.780020E+01
2024-08-25 03:00:00+00:00	2024-08-25 00:00:00-03:00	-2.063950E+02	4.096760E+01
2024-08-25 04:00:00+00:00	2024-08-25 01:00:00-03:00	3.039400E+01	-5.277700E+00
2024-08-25 05:00:00+00:00	2024-08-25 02:00:00-03:00	2.225650E+02	-4.315700E+01
2024-08-25 06:00:00+00:00	2024-08-25 03:00:00-03:00	3.478000E+02	-6.828720E+01
2024-08-25 07:00:00+00:00	2024-08-25 04:00:00-03:00	4.054220E+02	-8.034330E+01
2024-08-25 08:00:00+00:00	2024-08-25 05:00:00-03:00	4.135620E+02	-8.262240E+01
2024-08-25 09:00:00+00:00	2024-08-25 06:00:00-03:00	4.015640E+02	-8.069790E+01
2024-08-25 10:00:00+00:00	2024-08-25 07:00:00-03:00	4.001170E+02	-8.057480E+01
2024-08-25 11:00:00+00:00	2024-08-25 08:00:00-03:00	4.319740E+02	-8.685470E+01
2024-08-25 12:00:00+00:00	2024-08-25 09:00:00-03:00	5.055850E+02	-1.013800E+02
2024-08-25 13:00:00+00:00	2024-08-25 10:00:00-03:00	6.129360E+02	-1.226750E+02
2024-08-25 14:00:00+00:00	2024-08-25 11:00:00-03:00	7.316730E+02	-1.462770E+02
2024-08-25 15:00:00+00:00	2024-08-25 12:00:00-03:00	8.306200E+02	-1.658460E+02
2024-08-25 16:00:00+00:00	2024-08-25 13:00:00-03:00	8.772310E+02	-1.747490E+02
2024-08-25 17:00:00+00:00	2024-08-25 14:00:00-03:00	8.453420E+02	-1.677410E+02
2024-08-25 18:00:00+00:00	2024-08-25 15:00:00-03:00	7.216890E+02	-1.423390E+02
2024-08-25 19:00:00+00:00	2024-08-25 16:00:00-03:00	5.099340E+02	-9.959650E+01
2024-08-25 20:00:00+00:00	2024-08-25 17:00:00-03:00	2.312940E+02	-4.407630E+01
2024-08-25 21:00:00+00:00	2024-08-25 18:00:00-03:00	-7.855830E+01	1.694060E+01
2024-08-25 22:00:00+00:00	2024-08-25 19:00:00-03:00	-3.759240E+02	7.486050E+01
2024-08-25 23:00:00+00:00	2024-08-25 20:00:00-03:00	-6.176230E+02	1.214670E+02
2024-08-26 00:00:00+00:00	2024-08-25 21:00:00-03:00	-7.697510E+02	1.505170E+02
2024-08-26 01:00:00+00:00	2024-08-25 22:00:00-03:00	-8.144760E+02	1.588820E+02
2024-08-26 02:00:00+00:00	2024-08-25 23:00:00-03:00	-7.531250E+02	1.469810E+02
2024-08-26 03:00:00+00:00	2024-08-26 00:00:00-03:00	-6.047350E+02	1.184350E+02
2024-08-26 04:00:00+00:00	2024-08-26 01:00:00-03:00	-4.005640E+02	7.906100E+01
2024-08-26 05:00:00+00:00	2024-08-26 02:00:00-03:00	-1.761690E+02	3.547690E+01
2024-08-26 06:00:00+00:00	2024-08-26 03:00:00-03:00	3.668780E+01	-6.317040E+00
2024-08-26 07:00:00+00:00	2024-08-26 04:00:00-03:00	2.161820E+02	-4.205010E+01
2024-08-26 08:00:00+00:00	2024-08-26 05:00:00-03:00	3.532150E+02	-6.974740E+01
2024-08-26 09:00:00+00:00	2024-08-26 06:00:00-03:00	4.505650E+02	-8.967600E+01
2024-08-26 10:00:00+00:00	2024-08-26 07:00:00-03:00	5.191740E+02	-1.037550E+02
2024-08-26 11:00:00+00:00	2024-08-26 08:00:00-03:00	5.729750E+02	-1.146360E+02
2024-08-26 12:00:00+00:00	2024-08-26 09:00:00-03:00	6.238370E+02	-1.247140E+02
2024-08-26 13:00:00+00:00	2024-08-26 10:00:00-03:00	6.778330E+02	-1.353120E+02
2024-08-26 14:00:00+00:00	2024-08-26 11:00:00-03:00	7.334560E+02	-1.462270E+02
2024-08-26 15:00:00+00:00	2024-08-26 12:00:00-03:00	7.818560E+02	-1.556970E+02
2024-08-26 16:00:00+00:00	2024-08-26 13:00:00-03:00	8.087470E+02	-1.607960E+02
2024-08-26 17:00:00+00:00	2024-08-26 14:00:00-03:00	7.975420E+02	-1.581370E+02
2024-08-26 18:00:00+00:00	2024-08-26 15:00:00-03:00	7.331810E+02	-1.447380E+02
2024-08-26 19:00:00+00:00	2024-08-26 16:00:00-03:00	6.061220E+02	-1.188690E+02
2024-08-26 20:00:00+00:00	2024-08-26 17:00:00-03:00	4.157990E+02	-8.070060E+01
2024-08-26 21:00:00+00:00	2024-08-26 18:00:00-03:00	1.727790E+02	-3.260460E+01
2024-08-26 22:00:00+00:00	2024-08-26 19:00:00-03:00	-1.011810E+02	2.098860E+01
2024-08-26 23:00:00+00:00	2024-08-26 20:00:00-03:00	-3.755990E+02	7.416950E+01
2024-08-27 00:00:00+00:00	2024-08-26 21:00:00-03:00	-6.160780E+02	1.204820E+02
2024-08-27 01:00:00+00:00	2024-08-26 22:00:00-03:00	-7.905710E+02	1.540250E+02
2024-08-27 02:00:00+00:00	2024-08-26 23:00:00-03:00	-8.756100E+02	1.705030E+02
2024-08-27 03:00:00+00:00	2024-08-27 00:00:00-03:00	-8.609280E+02	1.679860E+02
2024-08-27 04:00:00+00:00	2024-08-27 01:00:00-03:00	-7.512500E+02	1.472250E+02
2024-08-27 05:00:00+00:00	2024-08-27 02:00:00-03:00	-5.648700E+02	1.114580E+02
2024-08-27 06:00:00+00:00	2024-08-27 03:00:00-03:00	-3.294780E+02	6.575260E+01
2024-08-27 07:00:00+00:00	2024-08-27 04:00:00-03:00	-7.644270E+01	1.604160E+01
2024-08-27 08:00:00+00:00	2024-08-27 05:00:00-03:00	1.650140E+02	-3.193100E+01
2024-08-27 09:00:00+00:00	2024-08-27 06:00:00-03:00	3.724410E+02	-7.354480E+01
2024-08-27 10:00:00+00:00	2024-08-27 07:00:00-03:00	5.328050E+02	-1.059350E+02
2024-08-27 11:00:00+00:00	2024-08-27 08:00:00-03:00	6.429340E+02	-1.282190E+02
2024-08-27 12:00:00+00:00	2024-08-27 09:00:00-03:00	7.080380E+02	-1.413070E+02
2024-08-27 13:00:00+00:00	2024-08-27 10:00:00-03:00	7.388510E+02	-1.473520E+02
2024-08-27 14:00:00+00:00	2024-08-27 11:00:00-03:00	7.480370E+02	-1.489730E+02
2024-08-27 15:00:00+00:00	2024-08-27 12:00:00-03:00	7.464920E+02	-1.484330E+02
2024-08-27 16:00:00+00:00	2024-08-27 13:00:00-03:00	7.401620E+02	-1.469330E+02
2024-08-27 17:00:00+00:00	2024-08-27 14:00:00-03:00	7.280270E+02	-1.442210E+02
2024-08-27 18:00:00+00:00	2024-08-27 15:00:00-03:00	7.018170E+02	-1.386000E+02
2024-08-27 19:00:00+00:00	2024-08-27 16:00:00-03:00	6.478690E+02	-1.273810E+02
2024-08-27 20:00:00+00:00	2024-08-27 17:00:00-03:00	5.510290E+02	-1.077070E+02
2024-08-27 21:00:00+00:00	2024-08-27 18:00:00-03:00	3.999090E+02	-7.755390E+01
2024-08-27 22:00:00+00:00	2024-08-27 19:00:00-03:00	1.921790E+02	-3.667170E+01
2024-08-27 23:00:00+00:00	2024-08-27 20:00:00-03:00	-6.173580E+01	1.280960E+01
2024-08-28 00:00:00+00:00	2024-08-27 21:00:00-03:00	-3.379610E+02	6.631620E+01
2024-08-28 01:00:00+00:00	2024-08-27 22:00:00-03:00	-6.021510E+02	1.173910E+02
2024-08-28 02:00:00+00:00	2024-08-27 23:00:00-03:00	-8.157240E+02	1.587980E+02
2024-08-28 03:00:00+00:00	2024-08-28 00:00:00-03:00	-9.438990E+02	1.839480E+02
2024-08-28 04:00:00+00:00	2024-08-28 01:00:00-03:00	-9.634660E+02	1.883030E+02
2024-08-28 05:00:00+00:00	2024-08-28 02:00:00-03:00	-8.682220E+02	1.704280E+02
2024-08-28 06:00:00+00:00	2024-08-28 03:00:00-03:00	-6.706810E+02	1.324190E+02
2024-08-28 07:00:00+00:00	2024-08-28 04:00:00-03:00	-3.996450E+02	7.958710E+01
2024-08-28 08:00:00+00:00	2024-08-28 05:00:00-03:00	-9.433670E+01	1.945100E+01
2024-08-28 09:00:00+00:00	2024-08-28 06:00:00-03:00	2.034410E+02	-3.972670E+01
2024-08-28 10:00:00+00:00	2024-08-28 07:00:00-03:00	4.572870E+02	-9.054490E+01
2024-08-28 11:00:00+00:00	2024-08-28 08:00:00-03:00	6.426020E+02	-1.278430E+02
2024-08-28 12:00:00+00:00	2024-08-28 09:00:00-03:00	7.501700E+02	-1.495450E+02
2024-08-28 13:00:00+00:00	2024-08-28 10:00:00-03:00	7.863100E+02	-1.567910E+02
2024-08-28 14:00:00+00:00	2024-08-28 11:00:00-03:00	7.696920E+02	-1.533190E+02
2024-08-28 15:00:00+00:00	2024-08-28 12:00:00-03:00	7.255720E+02	-1.442630E+02
2024-08-28 16:00:00+00:00	2024-08-28 13:00:00-03:00	6.786610E+02	-1.346430E+02
2024-08-28 17:00:00+00:00	2024-08-28 14:00:00-03:00	6.462240E+02	-1.279260E+02
2024-08-28 18:00:00+00:00	2024-08-28 15:00:00-03:00	6.330670E+02	-1.250310E+02
2024-08-28 19:00:00+00:00	2024-08-28 16:00:00-03:00	6.298020E+02	-1.240450E+02
2024-08-28 20:00:00+00:00	2024-08-28 17:00:00-03:00	6.151660E+02	-1.207590E+02
2024-08-28 21:00:00+00:00	2024-08-28 18:00:00-03:00	5.621560E+02	-1.099360E+02
2024-08-28 22:00:00+00:00	2024-08-28 19:00:00-03:00	4.466540E+02	-8.698660E+01
2024-08-28 23:00:00+00:00	2024-08-28 20:00:00-03:00	2.562740E+02	-4.962970E+01
2024-08-29 00:00:00+00:00	2024-08-28 21:00:00-03:00	-3.140490E+00	9.375570E-01
2024-08-29 01:00:00+00:00	2024-08-28 22:00:00-03:00	-3.055720E+02	5.971630E+01
2024-08-29 02:00:00+00:00	2024-08-28 23:00:00-03:00	-6.084250E+02	1.185880E+02
2024-08-29 03:00:00+00:00	2024-08-29 00:00:00-03:00	-8.610840E+02	1.678890E+02
2024-08-29 04:00:00+00:00	2024-08-29 01:00:00-03:00	-1.016340E+03	1.985170E+02
2024-08-29 05:00:00+00:00	2024-08-29 02:00:00-03:00	-1.041690E+03	2.040600E+02
2024-08-29 06:00:00+00:00	2024-08-29 03:00:00-03:00	-9.274910E+02	1.823840E+02
2024-08-29 07:00:00+00:00	2024-08-29 04:00:00-03:00	-6.897570E+02	1.362950E+02
2024-08-29 08:00:00+00:00	2024-08-29 05:00:00-03:00	-3.669620E+02	7.305210E+01
2024-08-29 09:00:00+00:00	2024-08-29 06:00:00-03:00	-1.164930E+01	2.860800E+00
2024-08-29 10:00:00+00:00	2024-08-29 07:00:00-03:00	3.209620E+02	-6.331630E+01
2024-08-29 11:00:00+00:00	2024-08-29 08:00:00-03:00	5.846100E+02	-1.160970E+02
2024-08-29 12:00:00+00:00	2024-08-29 09:00:00-03:00	7.511310E+02	-1.496110E+02
2024-08-29 13:00:00+00:00	2024-08-29 10:00:00-03:00	8.151140E+02	-1.625530E+02
2024-08-29 14:00:00+00:00	2024-08-29 11:00:00-03:00	7.931470E+02	-1.581320E+02
2024-08-29 15:00:00+00:00	2024-08-29 12:00:00-03:00	7.179890E+02	-1.429180E+02
2024-08-29 16:00:00+00:00	2024-08-29 13:00:00-03:00	6.290890E+02	-1.248920E+02
2024-08-29 17:00:00+00:00	2024-08-29 14:00:00-03:00	5.617090E+02	-1.111870E+02
2024-08-29 18:00:00+00:00	2024-08-29 15:00:00-03:00	5.372410E+02	-1.060910E+02
2024-08-29 19:00:00+00:00	2024-08-29 16:00:00-03:00	5.571390E+02	-1.098480E+02
2024-08-29 20:00:00+00:00	2024-08-29 17:00:00-03:00	6.021720E+02	-1.185650E+02
2024-08-29 21:00:00+00:00	2024-08-29 18:00:00-03:00	6.374860E+02	-1.253100E+02
2024-08-29 22:00:00+00:00	2024-08-29 19:00:00-03:00	6.225200E+02	-1.221280E+02
2024-08-29 23:00:00+00:00	2024-08-29 20:00:00-03:00	5.233840E+02	-1.024670E+02
2024-08-30 00:00:00+00:00	2024-08-29 21:00:00-03:00	3.244250E+02	-6.338330E+01
2024-08-30 01:00:00+00:00	2024-08-29 22:00:00-03:00	3.561310E+01	-6.891790E+00
2024-08-30 02:00:00+00:00	2024-08-29 23:00:00-03:00	-3.066940E+02	5.994310E+01
2024-08-30 03:00:00+00:00	2024-08-30 00:00:00-03:00	-6.462830E+02	1.262730E+02
2024-08-30 04:00:00+00:00	2024-08-30 01:00:00-03:00	-9.195390E+02	1.798150E+02
2024-08-30 05:00:00+00:00	2024-08-30 02:00:00-03:00	-1.070640E+03	2.097200E+02
2024-08-30 06:00:00+00:00	2024-08-30 03:00:00-03:00	-1.065460E+03	2.092160E+02
2024-08-30 07:00:00+00:00	2024-08-30 04:00:00-03:00	-9.003850E+02	1.773580E+02
2024-08-30 08:00:00+00:00	2024-08-30 05:00:00-03:00	-6.036980E+02	1.194030E+02
2024-08-30 09:00:00+00:00	2024-08-30 06:00:00-03:00	-2.292060E+02	4.569350E+01
2024-08-30 10:00:00+00:00	2024-08-30 07:00:00-03:00	1.562300E+02	-3.066700E+01
2024-08-30 11:00:00+00:00	2024-08-30 08:00:00-03:00	4.879650E+02	-9.679250E+01
2024-08-30 12:00:00+00:00	2024-08-30 09:00:00-03:00	7.178400E+02	-1.428930E+02
2024-08-30 13:00:00+00:00	2024-08-30 10:00:00-03:00	8.240070E+02	-1.643500E+02
2024-08-30 14:00:00+00:00	2024-08-30 11:00:00-03:00	8.141130E+02	-1.624850E+02
2024-08-30 15:00:00+00:00	2024-08-30 12:00:00-03:00	7.212840E+02	-1.438410E+02
2024-08-30 16:00:00+00:00	2024-08-30 13:00:00-03:00	5.941010E+02	-1.181830E+02
2024-08-30 17:00:00+00:00	2024-08-30 14:00:00-03:00	4.830830E+02	-9.572790E+01
2024-08-30 18:00:00+00:00	2024-08-30 15:00:00-03:00	4.269910E+02	-8.430990E+01
2024-08-30 19:00:00+00:00	2024-08-30 16:00:00-03:00	4.423130E+02	-8.722570E+01
2024-08-30 20:00:00+00:00	2024-08-30 17:00:00-03:00	5.185730E+02	-1.023100E+02
2024-08-30 21:00:00+00:00	2024-08-30 18:00:00-03:00	6.208410E+02	-1.225130E+02
2024-08-30 22:00:00+00:00	2024-08-30 19:00:00-03:00	6.990730E+02	-1.378560E+02
2024-08-30 23:00:00+00:00	2024-08-30 20:00:00-03:00	7.021790E+02	-1.382750E+02
2024-08-31 00:00:00+00:00	2024-08-30 21:00:00-03:00	5.933080E+02	-1.166320E+02
2024-08-31 01:00:00+00:00	2024-08-30 22:00:00-03:00	3.622250E+02	-7.106320E+01
2024-08-31 02:00:00+00:00	2024-08-30 23:00:00-03:00	3.116640E+01	-6.030710E+00
2024-08-31 03:00:00+00:00	2024-08-31 00:00:00-03:00	-3.478810E+02	6.828290E+01
2024-08-31 04:00:00+00:00	2024-08-31 01:00:00-03:00	-7.042260E+02	1.381310E+02
2024-08-31 05:00:00+00:00	2024-08-31 02:00:00-03:00	-9.651980E+02	1.893980E+02
2024-08-31 06:00:00+00:00	2024-08-31 03:00:00-03:00	-1.074170E+03	2.110320E+02
2024-08-31 07:00:00+00:00	2024-08-31 04:00:00-03:00	-1.005020E+03	1.978190E+02
2024-08-31 08:00:00+00:00	2024-08-31 05:00:00-03:00	-7.690860E+02	1.517670E+02
2024-08-31 09:00:00+00:00	2024-08-31 06:00:00-03:00	-4.126900E+02	8.173650E+01
2024-08-31 10:00:00+00:00	2024-08-31 07:00:00-03:00	-6.012460E+00	1.375210E+00
2024-08-31 11:00:00+00:00	2024-08-31 08:00:00-03:00	3.737800E+02	-7.409610E+01
